codigo;codigo_formatado;descricao;data_inicio;data_fim;tipo_orgao_ato_ini;numero_ato_ini;ano_ato_ini;source_id;data_ultima_alteracao;snapshot_gerado_em
03024700;0302.47.00;-- Espadarte (<i>Xiphias gladius</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03024910;0302.49.10;Espadins, marlins, veleiros (<i>Istiophoridae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03024990;0302.49.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03025100;0302.51.00;-- Bacalhau-do-atlântico (<i>Gadus morhua</i>), bacalhau-da-groelândia (<i>Gadus ogac</i>) e bacalhau-do-pacífico (<i>Gadus macrocephalus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03025200;0302.52.00;-- Hadoque (Arinca*) (<i>Melanogrammus aeglefinus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03025300;0302.53.00;-- Saithe (Escamudo*) (<i>Pollachius virens</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03025400;0302.54.00;-- Merluzas (Pescadas*) e abróteas (<i>Merluccius</i> spp.<i>, Urophycis</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03025500;0302.55.00;-- Polaca-do-alasca (Escamudo-do-alasca*) (<i>Theragra chalcogramma</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03025600;0302.56.00;-- Verdinhos (<i>Micromesistius poutassou, Micromesistius australis</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03025900;0302.59.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03027100;0302.71.00;-- Tilápias (<i>Oreochromis</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03027210;0302.72.10;Bagre americano (<i>Ictalurus punctatus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03027290;0302.72.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03027300;0302.73.00;-- Carpas (<i>Cyprinus</i> spp.<i>, Carassius</i> spp.<i>, Ctenopharyngodon idellus, Hypophthalmichthys</i> spp.<i>, Cirrhinus</i> spp.<i>, Mylopharyngodon piceus, Catla catla, Labeo</i> spp.<i>, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03027400;0302.74.00;-- Enguias (<i>Anguilla</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03027900;0302.79.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028100;0302.81.00;-- Cação e outros tubarões;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028200;0302.82.00;-- Raias (<i>Rajidae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028310;0302.83.10;Merluza negra (<i>Dissostichus eleginoides</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028320;0302.83.20;Merluza antártica (<i>Dissostichus mawsoni</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028400;0302.84.00;-- Robalos (<i>Dicentrarchus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028500;0302.85.00;-- Esparídeos (<i>Sparidae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028910;0302.89.10;Pargo (<i>Lutjanus purpureus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028921;0302.89.21;Cherne-poveiro (<i>Polyprion americanus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028922;0302.89.22;Garoupas (<i>Acanthistius</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028923;0302.89.23;Esturjão (<i>Acipenser baerii</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028924;0302.89.24;Peixes-rei (<i>Atherina</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028931;0302.89.31;Curimatãs (<i>Prochilodus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028932;0302.89.32;"Tilápias (<i>Tilapia</i> spp.<i>, Sarotherodon</i> spp.<i>, Danakilia</i> spp.; seus híbridos)";;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028933;0302.89.33;Surubins (<i>Pseudoplatystoma</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028934;0302.89.34;Traíra (<i>Hoplias malabaricus & H. cf. lacerdae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028935;0302.89.35;Piaus (<i>Leporinus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028936;0302.89.36;Tainhas (<i>Mugil</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028937;0302.89.37;Pirarucu (<i>Arapaima gigas</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028938;0302.89.38;Pescadas (<i>Cynoscion</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028941;0302.89.41;Piramutaba (<i>Brachyplatystoma vaillantii</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028942;0302.89.42;Dourada (<i>Brachyplatystoma flavicans</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028943;0302.89.43;Pacu (<i>Piaractus mesopotamicus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028944;0302.89.44;Tambaqui (<i>Colossoma macropomum</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028945;0302.89.45;Tambacu (híbrido de tambaqui e pacu);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03028990;0302.89.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03029110;0302.91.10;Ovas de tainhas (<i>Mugil</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03029190;0302.91.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03029200;0302.92.00;-- Barbatanas de tubarão;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03029900;0302.99.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03031100;0303.11.00;-- Salmão-do-pacífico (salmão-vermelho) (<i>Oncorhynchus nerka</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03031200;0303.12.00;-- Outros salmões-do-pacífico (<i>Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou</i> e <i>Oncorhynchus rhodurus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03031300;0303.13.00;-- Salmão-do-atlântico (<i>Salmo salar</i>) e salmão-do-danúbio (<i>Hucho hucho</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03031400;0303.14.00;-- Trutas (<i>Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache</i> e <i>Oncorhynchus chrysogaster</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03031900;0303.19.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03032300;0303.23.00;-- Tilápias (<i>Oreochromis</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03032410;0303.24.10;Bagre americano (<i>Ictalurus punctatus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03032490;0303.24.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03032500;0303.25.00;-- Carpas (<i>Cyprinus</i> spp.<i>, Carassius</i> spp.<i>, Ctenopharyngodon idellus, Hypophthalmichthys</i> spp.<i>, Cirrhinus</i> spp.<i>, Mylopharyngodon piceus, Catla catla, Labeo</i> spp.<i>, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03032600;0303.26.00;-- Enguias (<i>Anguilla</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03032900;0303.29.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03033100;0303.31.00;-- Linguados-gigantes (Alabotes*) (<i>Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03033200;0303.32.00;-- Solha (<i>Pleuronectes platessa</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03033300;0303.33.00;-- Linguados (<i>Solea</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03033400;0303.34.00;-- Pregado (<i>Psetta maxima</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03033900;0303.39.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03034100;0303.41.00;-- Albacora-branca (atum) (<i>Thunnus alalunga</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03034200;0303.42.00;-- Albacora-laje (atum) (<i>Thunnus albacares</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03034300;0303.43.00;-- Bonito-listrado (Gaiado*) (<i>Katsuwonus pelamis</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03034400;0303.44.00;-- Albacora-bandolim (atum) (<i>Thunnus obesus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03034500;0303.45.00;-- Atuns-azuis (atuns) (<i>Thunnus thynnus, Thunnus orientalis</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03034600;0303.46.00;-- Atum-azul do sul (atum) (<i>Thunnus maccoyii</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03034900;0303.49.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035100;0303.51.00;-- Arenques (<i>Clupea harengus, Clupea pallasii</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035300;0303.53.00;-- Sardinhas (<i>Sardina pilchardus, Sardinops</i> spp.<i>, Sardinella</i> spp.) (Sardinha (<i>Sardina pilchardus</i>) e sardinelas (<i>Sardinops</i> spp.,<i> </i><i>Sardinella</i> spp.)*), anchoveta (espadilha*) (<i>Sprattus sprattus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035400;0303.54.00;-- Cavalinhas (Sardas e cavalas*) (<i>Scomber scombrus, Scomber australasicus, Scomber japonicus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035500;0303.55.00;-- Carapaus (<i>Trachurus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035600;0303.56.00;-- Bijupirá (Cobia*) (<i>Rachycentron canadum</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035700;0303.57.00;-- Espadarte (<i>Xiphias gladius</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035910;0303.59.10;Espadins, marlins, veleiros (<i>Istiophoridae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035920;0303.59.20;Anchoita (<i>Engraulis anchoita</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03035990;0303.59.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03036300;0303.63.00;-- Bacalhau-do-atlântico (<i>Gadus morhua</i>), bacalhau-da-groelândia (<i>Gadus ogac</i>) e bacalhau-do-pacífico (<i>Gadus macrocephalus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03036400;0303.64.00;-- Hadoque (Arinca*) (<i>Melanogrammus aeglefinus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03036500;0303.65.00;-- Saithe (Escamudo*) (<i>Pollachius virens</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03036600;0303.66.00;-- Merluzas (Pescadas*) e abróteas (<i>Merluccius</i> spp., <i>Urophycis</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03036700;0303.67.00;-- Polaca-do-alasca (Escamudo-do-alasca*) (<i>Theragra chalcogramma</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03036800;0303.68.00;-- Verdinhos (<i>Micromesistius poutassou, Micromesistius australis</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03036910;0303.69.10;Merluza rosada (<i>Macruronus magellanicus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03036990;0303.69.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038111;0303.81.11;Inteiro;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038112;0303.81.12;Eviscerado, sem cabeça e sem barbatanas;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038113;0303.81.13;Em pedaços, com pele;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038114;0303.81.14;Em pedaços, sem pele;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038119;0303.81.19;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038190;0303.81.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038200;0303.82.00;-- Raias (<i>Rajidae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038311;0303.83.11;Evisceradas, sem cabeça e sem cauda;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038319;0303.83.19;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038321;0303.83.21;Evisceradas, sem cabeça e sem cauda;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038329;0303.83.29;Outras;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038400;0303.84.00;-- Robalos (<i>Dicentrarchus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038910;0303.89.10;Corvina (<i>Micropogonias furnieri</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038920;0303.89.20;Pescadas (<i>Cynoscion</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038932;0303.89.32;Pargo (<i>Lutjanus purpureus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038933;0303.89.33;Peixe-sapo (<i>Lophius gastrophysus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038941;0303.89.41;Cherne-poveiro (<i>Polyprion americanus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038942;0303.89.42;Garoupas (<i>Acanthistius</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038943;0303.89.43;Tainhas (<i>Mugil</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038944;0303.89.44;Esturjões (<i>Acipenser baerii, Acipenser gueldenstaedtii, Acipenser persicus, Acipenser stellatus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038945;0303.89.45;Peixes-rei (<i>Atherina</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038946;0303.89.46;Nototenias (<i>Patagonotothen</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038951;0303.89.51;Curimatãs (<i>Prochilodus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038952;0303.89.52;"Tilápias (<i>Tilapia</i> spp.<i>, Sarotherodon</i> spp.<i>, Danakilia</i> spp.; seus híbridos)";;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038953;0303.89.53;Surubins (<i>Pseudoplatystoma</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038954;0303.89.54;Traíra (<i>Hoplias malabaricus & H. cf. lacerdae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038955;0303.89.55;Piaus (<i>Leporinus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038956;0303.89.56;Pirarucu (<i>Arapaima gigas</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038961;0303.89.61;Piramutaba (<i>Brachyplatystoma vaillantii</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038962;0303.89.62;Dourada (<i>Brachyplatystoma flavicans</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038963;0303.89.63;Pacu (<i>Piaractus mesopotamicus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038964;0303.89.64;Tambaqui (<i>Colossoma macropomum</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038965;0303.89.65;Tambacu (híbrido de tambaqui e pacu);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03038990;0303.89.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03039110;0303.91.10;Ovas de tainhas (<i>Mugil</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03039190;0303.91.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03039200;0303.92.00;-- Barbatanas de tubarão;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03039910;0303.99.10;Cabeças de Merluza negra (<i>Dissostichus eleginoides</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03039920;0303.99.20;Cabeças de Merluza antártica (<i>Dissostichus mawsoni</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03039990;0303.99.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03043100;0304.31.00;-- Tilápias (<i>Oreochromis</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03043210;0304.32.10;Bagre americano (<i>Ictalurus punctatus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03043290;0304.32.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03043300;0304.33.00;-- Perca-do-nilo (<i>Lates niloticus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03043900;0304.39.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044100;0304.41.00;-- Salmões-do-pacífico (<i>Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou</i> e <i>Oncorhynchus rhodurus</i>), salmão-do-atlântico (<i>Salmo salar</i>) e salmão-do-danúbio (<i>Hucho hucho</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044200;0304.42.00;-- Trutas (<i>Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache</i> e <i>Oncorhynchus chrysogaster</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044300;0304.43.00;-- Peixes chatos (<i>Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae</i> e <i>Citharidae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044400;0304.44.00;-- Peixes das famílias <i>Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae</i> e <i>Muraenolepididae</i>;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044500;0304.45.00;-- Espadarte (<i>Xiphias gladius</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044600;0304.46.00;-- Merluza negra e merluza antártica (Marlongas*) (<i>Dissostichus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044700;0304.47.00;-- Cação e outros tubarões;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044800;0304.48.00;-- Raias (<i>Rajidae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044910;0304.49.10;Cherne-poveiro (<i>Polyprion americanus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044920;0304.49.20;Garoupas (<i>Acanthistius</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03044990;0304.49.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03045100;0304.51.00;-- Tilápias (<i>Oreochromis</i> spp.), bagres (peixes-gato*) (<i>Pangasius</i> spp., <i>Silurus</i> spp., <i>Clarias</i> spp., <i>Ictalurus</i> spp.), carpas (<i>Cyprinus</i> spp., <i>Carassius</i> spp., <i>Ctenopharyngodon idellus</i>, <i>Hypophthalmichthys</i> spp., <i>Cirrhinus</i> spp., <i>Mylopharyngodon piceus</i>, <i>Catla catla</i>, <i>Labeo</i> spp., <i>Osteochilus hasselti</i>, <i>Leptobarbus hoeveni</i>, <i>Megalobrama</i> spp.), enguias (<i>Anguilla</i> spp.), perca-do-nilo (<i>Lates niloticus</i>) e peixes cabeça-de-serpente (<i>Channa</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03045200;0304.52.00;-- Salmonídeos;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03045300;0304.53.00;-- Peixes das famílias <i>Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae</i> e <i>Muraenolepididae</i>;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03045400;0304.54.00;-- Espadarte (<i>Xiphias gladius</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03045500;0304.55.00;-- Merluza negra e merluza antártica (Marlongas*) (<i>Dissostichus</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03045600;0304.56.00;-- Cação e outros tubarões;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03045700;0304.57.00;-- Raias (<i>Rajidae</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03045900;0304.59.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03046100;0304.61.00;-- Tilápias (<i>Oreochromis</i> spp.);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03046210;0304.62.10;Bagre americano (<i>Ictalurus punctatus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03046290;0304.62.90;Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03046300;0304.63.00;-- Perca-do-nilo (<i>Lates niloticus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03046900;0304.69.00;-- Outros;;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03047100;0304.71.00;-- Bacalhau-do-atlântico (<i>Gadus morhua</i>), bacalhau-da-groelândia (<i>Gadus ogac</i>) e bacalhau-do-pacífico (<i>Gadus macrocephalus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03047200;0304.72.00;-- Hadoque (Arinca*) (<i>Melanogrammus aeglefinus</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
03047300;0304.73.00;-- Saithe (Escamudo*) (<i>Pollachius virens</i>);;;;;;RFB_CLASSIF_NCM_JSON;;2026-08-22T08:22:04.883651+00:00
